active,Source Name,Source Domain,Source Country Code,Source State,Source City,candidate_address_zip,Match Result,Match Type,Best SID,Account,HQ SID,WHQ SID,DHQ SID,Marketing Alias,Street Address,City,State,ZIP,Country Code,Country Name,Domain,name_normalized,marketing_alias_normalized,levenshtein_idx,Source Segment,No Bids (Last 30 Days),Impressions (Last 30 Days),MEI,Revenue Range,Employee Range,Industry,Sub-Industry,Audience,has_ip,Source Segment,custom_attribute
false,Actel,uni-bremen.de,,,,,no match,duplicate match,11486482,Leibniz-Zentrum Fuer Marine Tropenoekologie Zmt GmbH,11486482,11486482,11486482,Leibniz-Zentrum Fuer Marine Tropenoekologie Zmt,Fahrenheitstr. 6,Bremen,HB,28359,DE,Germany,uni-bremen.de,leibnizzentrumfuermarinetropenoekologiezmtgmbh,leibnizzentrumfuermarinetropenoekologiezmt,0,Education,135243,0,1352,$25M - $50M,Mid-Market,Education,Educational Services,Education,true,Education,
true,ACTIA Automotive,actia.fr,,,,,match,exact domain,66043676,Actia,66043680,66043677,66043677,Actia,5 Rue Jorge Semprun,Toulouse,OCC,31400,FR,France,actia.fr,actia,actia,0,Software & Technology,9977,0,100,$250M - $500M,Enterprise,Software & Technology,Semiconductor,Mid-Market Business,true,Software & Technology,
false,ACTIA Automotive,ime-actia.de,,,,,no match,duplicate input,,,,,,,,,,,,,,,,,,0,0,0,,,,,,false,,
true,Actimagine,actimagine.com,,,,,match,soundex suggestion,66418701,Actimage,80100945,80100945,80100945,Actimage,1 Rue Saint Leon,Strasbourg,GES,67000,FR,France,actimage.fr,actimage,actimage,4,Printing & Publishing,163,0,2,$5M - $10M,Small,Printing & Publishing,Printing Services,SMB,true,Printing & Publishing,
true,Active Technologies,activetechnologies.it,,,,,match,exact domain,111322780,Active Technologies SRL,111322780,111322780,111322780,Active Technologies,via Bela Bartok 29/B,Ferrara,FE,44124,IT,Italy,activetechnologies.it,activetechnologiessrl,activetechnologies,0,Software & Technology,0,0,0,$1M - $5M,Small,Software & Technology,Computer & Mobile Devices,SMB,true,Software & Technology,
true,Activ Soft,activsoft.no,,,,,match,metaphone name,119282306,Active Soft Inc,119282306,119282306,119282306,Active Soft,12812 Donegal Ln,Alpharetta,GA,30004,US,United States,activesoftinc.com,activesoft,activesoft,2,Business Services,3334,0,33,$1 - $1M,Small,Business Services,General,SMB,true,Business Services,
true,Actuator Solutions,actuatorsolutions.de,,,,,match,exact domain,112339282,Actuator Solutions GmbH,112339282,112339282,112339282,Actuator Solutions,Richard Stuecklen Str. 19,Gunzenhausen,BY,91710,DE,Germany,actuatorsolutions.de,actuatorsolutionsgmbh,actuatorsolutions,0,Wholesale Trade,111,0,1,$10M - $25M,Small,Wholesale Trade,Electrical Systems & Equipment,SMB,true,Wholesale Trade,
true,Aculab,aculab.com,,,,,match,exact domain,11420847,Aculab PLC,11420847,11420847,11420847,Aculab,Lakeside Bramley Road Mount Farm,Milton Keynes,MIK,MK1 1PT,GB,United Kingdom,aculab.com,aculab,aculab,0,Software & Technology,215,0,2,$10M - $25M,Small,Software & Technology,Computer & Mobile Devices,SMB,true,Software & Technology,
true,Adarate,adarate.com,,,,,match,metaphone name,107517207,Adarte SPA,107517207,107517207,107517207,Adarte,via Volta 14,Lozza,VA,21040,IT,Italy,,adartespa,adarte,1,Construction,0,0,0,$5M - $10M,Small,Construction,Materials,SMB,true,Construction,
true,ADAS,adas.fr,,,,,match,exact domain,65907803,Analogique Digital Acquisition Systeme Adas,65907797,9419601,9419601,Analogique Digital Acq. Systeme Adas,9 Rue Georges Besse,Fontenay Le Fleury,IDF,78330,FR,France,adas.fr,analogiquedigitalacquisitionsystemeadas,analogiquedigitalacq.systemeadas,0,Automotive,0,0,0,$250M - $500M,Enterprise,Software & Technology,Specialized Equipment,,false,Automotive,
true,AdasWorks,adasworks.com,,,,,match,metaphone name,9497455,Adse@work BV,9586075,9586075,9586075,Adse@work,Scorpius 90,Hoofddorp,,2132 LR,NL,Netherlands,adse.eu,adse@workbv,adse@work,6,Manufacturing,1321,0,13,$10M - $25M,Small,Business Services,Management Consulting,SMB,true,Manufacturing,
true,ADB,adbglobal.com,,,,,match,exact domain,25263820,Adb Polska Sp ZOO,9899220,96169323,25263820,Adb,Trasa Polnocna 16,Zielona Gora,LB,65-119,PL,Poland,adbglobal.com,adbpolskaspzoo,adb,0,Business Services,7400,0,74,$250M - $500M,Mid-Market,Business Services,Technical,Mid-Market Business,true,Business Services,
true,ADB SAFEGATE,adb-air.com,,,,,match,exact domain,116413324,ADB Airfield Solutions,11634388,3609530,11634388,ADB Airfield Solutions,720 Hopmeadow St,Simsbury,CT,06070,US,United States,adb-air.com,adbairfieldsolutions,adbairfieldsolutions,0,Transportation & Logistics,1807,0,18,Over $5B,Small,Transportation & Logistics,Air Services,Enterprise Business,true,Transportation & Logistics,
true,ADDI-DATA,addi-data.com,,,,,match,exact domain,102916168,Addi-Data GmbH,102916169,102916169,102916168,Addi-Data,Airport Boulevard B 210,Rheinmuenster,BW,77836,DE,Germany,addi-data.com,addidatagmbh,addidata,0,Automotive,428,0,4,$5M - $10M,Small,Software & Technology,Specialized Equipment,SMB,true,Automotive,
true,adeas,adeas.nl,,,,,match,exact domain,87931443,Adeas BV,87931443,87931443,87931443,Adeas,Luchthavenweg 53,Eindhoven,,5657 EA,NL,Netherlands,adeas.nl,adeasbv,adeas,0,Business Services,602,0,6,$1M - $5M,Small,Business Services,Technical,SMB,true,Business Services,
true,Adel SRL,adel2000.it,,,,,match,exact domain,111323530,Adel SRL,111323530,111323530,111323530,Adel,via Emilia Est 1401/2,Modena,MO,41122,IT,Italy,adel2000.it,adelsrl,adel,0,Software & Technology,39,0,0,$1 - $1M,Small,Software & Technology,Computer & Mobile Devices,SMB,true,Software & Technology,
true,adeneo,adeneo.eu,,,,,match,exact name,26980121,Adeneo Corporation,26980121,26980121,26980121,Adeneo,14100 SE 36th St Ste 110,Bellevue,WA,98006,US,United States,adeneo-embedded.com,adeneo,adeneo,0,Business Services,57,0,1,$1M - $5M,Small,Business Services,Maintenance,SMB,true,Business Services,
true,ADETEL - ADENEO,adetelgroup.com,,,,,match,exact domain,98217097,Adetel Group,98217097,98217097,98217097,Adetel,4 Chemin du Ruisseau,Ecully,ARA,69130,FR,France,adetelgroup.com,adetelgroup,adetel,0,Financial Services,2,0,0,$25M - $50M,Mid-Market,Financial Services,Banking & Finance,SMB,true,Financial Services,
true,adf,ad.com,,,,,match,split domain,610132,American Dehydrated Foods Inc,610132,610132,610132,American Dehydrated Foods,18171 Hwy P,Verona,MO,65769,US,United States,adf.com,americandehydratedfoods,americandehydratedfoods,0,Food & Beverage,36964,130,370,$25M - $50M,Small,Food & Beverage,Retail,SMB,true,Food & Beverage,
true,adhoc Hard- und Software,adhoc-austria.net,,,,,match,exact domain,69507655,Adhoc Hard- und Software GmbH Nfg. Kg,69507655,69507655,69507655,Adhoc Hard- und Software,Industriering 11,Klagenfurt,,9020,AT,Austria,adhoc-austria.net,adhochardundsoftwaregmbhnfg.kg,adhochardundsoftware,0,Manufacturing,26,0,0,$1M - $5M,Small,Manufacturing,Electronic Equipment,SMB,true,Manufacturing,
true,ADICSYS,adicsys.com,,,,,match,soundex suggestion,101138549,Adicys,101138549,101138549,101138549,Adicys,12 Avenue Carnot,Nantes,PDL,44000,FR,France,adicys.com,adicys,adicys,2,Software & Technology,56,0,1,$1M - $5M,Small,Software & Technology,Data & Technical Services,SMB,true,Software & Technology,
true,Adient,adient.com,,,,,match,exact domain,29927365,Adient US LLC,121012630,121012630,29927365,Adient,88 E 48th St,Holland,MI,49423,US,United States,adient.com,adientus,adient,0,Automotive,157818,6619,1578,Over $5B,Enterprise,Automotive,Parts & Supplies,Enterprise Business,true,Automotive,
true,Adimec,adimec.com,,,,,match,exact domain,22976928,Adimec Electronic Imaging Inc,22976928,22976928,22976928,Adimec Electronic Imaging,245 North St,Stoneham,MA,02180,US,United States,adimec.com,adimecelectronicimaging,adimecelectronicimaging,0,Manufacturing,89,0,1,$10M - $25M,Mid-Market,Manufacturing,Industrial Supplies,SMB,true,Manufacturing,
false,Adimec,adimec.nl,,,,,no match,duplicate input,,,,,,,,,,,,,,,,,,0,0,0,,,,,,false,,
true,Adista,adista.fr,,,,,match,exact domain,116318171,Adista Groupe,116301477,3493113,116318171,Adista Groupe,9 Rue Blaise Pascal,Maxeville,GES,54320,FR,France,adista.fr,adistagroupe,adistagroupe,0,Financial Services,4262,0,43,Over $5B,Enterprise,Financial Services,Banking & Finance,Enterprise Business,true,Financial Services,
true,Adiuvo Engineering,adiuvoengineering.com,,,,,match,soundex suggestion,111449284,Audubon Engineering LLC,111449284,111449284,111449284,Audubon Engineering,110 Veterans Memorial Blvd Ste 400,Metairie,LA,70005,US,United States,auduboncompanies.com,audubonengineering,audubonengineering,7,Business Services,17120,0,171,$25M - $50M,Mid-Market,Business Services,Technical,SMB,true,Business Services,
true,adixen,adixen.fr,,,,,match,split domain,62370314,Alcatel Vacuum Technology UK Ltd,62370313,3756850,62370314,Alcatel Vacuum Technology,8 Bain Square Kirkton Campus,Livingston,WLN,EH54 7DQ,GB,United Kingdom,adixen.com,alcatelvacuumtechnology,alcatelvacuumtechnology,0,Telecommunications,0,0,0,Over $5B,Enterprise,Telecommunications,Telephone,,false,Telecommunications,
true,Adjucor GmbH,adjucor.com,,,,,match,exact domain,123515109,Adjucor,123515109,123515109,123515109,Adjucor,,,,,DE,Germany,adjucor.com,adjucor,adjucor,0,Healthcare & Medical,395,0,4,,,Healthcare & Medical,Instruments,SMB,true,Healthcare & Medical,
true,ADL Automotive,adl-automotive.com,,,,,match,metaphone name,123047613,Atl Automotive Ltd,123047613,123047613,123047613,Atl Automotive,47 49 Hagley Park Road,Kingston,01,00005,JM,Jamaica,,atlautomotive,atlautomotive,3,Unclassified,0,0,0,$25M - $50M,Mid-Market,Unclassified,Unclassified,SMB,true,Unclassified,
true,adlos AG,adlos.com,,,,,match,soundex suggestion,96424803,Adelcom AG,96424803,96424803,96424803,Adelcom,Dorfstrasse 36,Adelboden,BE,3715,CH,Switzerland,adelcom.ch,adelcomag,adelcom,11,Construction,1706,0,17,$10M - $25M,Small,Construction,Contractors,SMB,true,Construction,
true,Admiral Sportwetten GmbH,admiral.at,,,,,match,exact domain,8896879,Admiral Sportwetten GmbH,8895097,8895097,8895097,Admiral Sportwetten,Novomatic Strasse 5,Gumpoldskirchen,,2352,AT,Austria,admiral.at,admiralsportwettengmbh,admiralsportwetten,0,Recreation,2670,0,27,$2.5B - $5B,Enterprise,Recreation,Parks & Facilities,Enterprise Business,true,Recreation,
true,Adobe,adobe.com,,,,,match,exact domain,581971,Adobe Systems Inc,581971,581971,581971,Adobe,345 Park Ave,San Jose,CA,95110,US,United States,adobe.com,adobesystems,adobe,0,Software & Technology,8655478,175946,86555,Over $5B,Enterprise,Software & Technology,Software Applications,Enterprise Business,true,Software & Technology,
true,adp,adp.fr,,,,,match,exact domain,122403595,Aeroports De Paris,122403595,122403595,122403595,Aeroports De Paris,291 Boulevard Raspail,Paris Cedex 14,J,75675,FR,France,adp.fr,aeroportsdeparis,aeroportsdeparis,0,Transportation & Logistics,0,0,0,$2.5B - $5B,Enterprise,Transportation & Logistics,Trucking,,false,Transportation & Logistics,
true,adp.eu.com,adp.eu.com,,,,,match,exact domain name,8490,Automatic Data Processing Inc,8490,8490,8490,ADP,1 ADP Blvd Ste 1,Roseland,NJ,07068,US,United States,adp.com,automaticdataprocessing,adp,0,Software & Technology,11761918,156696,117619,Over $5B,Enterprise,Software & Technology,Data & Technical Services,Enterprise Business,true,Software & Technology,
true,A_D Praha,azd.cz,,,,,match,exact domain,26233995,Azd Praha SRO,26233995,26233995,26233995,Azd Praha,Zirovnicka 3146/2,Praha Zabehlice (praha 10),,10600,CZ,Czech Republic,azd.cz,azdprahasro,azdpraha,0,Construction,161,0,2,$250M - $500M,Enterprise,Construction,Civil Construction,Mid-Market Business,true,Construction,
true,Adrok,adrokgroup.com,,,,,match,exact domain,121485842,Adrok Asia Ltd,121485842,121485842,121485842,Adrok Asia,49 West Bowling Green Street,Edinburgh,,EH65NX,GB,United Kingdom,adrokgroup.com,adrokasia,adrokasia,0,Biotech,1,0,0,,,Biotech,Research,SMB,true,Biotech,
true,adsfasdfasdf,adadsfa.df,,,,,match,soundex suggestion,116719034,ADSC Iafd,116719034,116719034,116719034,ADSC Iafd,8445 Freeport Pkwy,Irving,TX,75063,US,United States,adsc-iafd.com,adsciafd,adsciafd,15,Construction,2,0,0,,,Construction,Civil Construction,SMB,true,Construction,
true,ads-tec,ads-tec.de,,,,,match,exact domain,9015721,Ads-Tec GmbH,9015721,9015721,9015721,Ads-Tec,Heinrich Hertz Str. 1,Nuertingen,BW,72622,DE,Germany,ads-tec.de,adstecgmbh,adstec,0,Software & Technology,2310,0,23,$50M - $100M,Mid-Market,Software & Technology,Software Applications,Mid-Market Business,true,Software & Technology,
true,ADTek,adtek.fr,,,,,match,split domain,24192657,Adtek Information Systems,24192657,24192657,24192657,Adtek Information Systems,500 5th Ave Ste 2110,New York,NY,10110,US,United States,adtek.com,adtekinformationsystems,adtekinformationsystems,0,Software & Technology,1269,0,13,$5M - $10M,Small,Software & Technology,Software Applications,SMB,true,Software & Technology,
true,Advanced Energy,aei.com,,,,,match,exact name,346806,Advanced Energy,346806,346806,346806,Advanced Energy,4101 Torrey Pine Way,Livermore,CA,94551,US,United States,,advancedenergy,advancedenergy,0,Construction,13,0,0,$5M - $10M,Small,Construction,Contractors,SMB,true,Construction,
true,Advanced Layout Solutions,alspcb.com,,,,,match,exact domain,70893735,Advanced Layout Solutions Ltd,70893735,70893735,70893735,Advanced Layout Solutions,Unit B Fronds Park Frouds Lane Aldermaston,Reading,WBK,RG7 4LH,GB,United Kingdom,alspcb.com,advancedlayoutsolutions,advancedlayoutsolutions,0,Software & Technology,558,0,6,$1 - $1M,,Software & Technology,Data & Technical Services,SMB,true,Software & Technology,
true,Advanced Mask Technology Center,amtc-dresden.com,,,,,match,exact domain,24852491,Maskhouse Building Administration GmbH & Co KG,24852491,24852491,24852491,Maskhouse Bldg. Admin,Raehnitzer Allee 9,Dresden,SN,01109,DE,Germany,amtc-dresden.com,maskhousebuildingadministrationgmbhcokg,maskhousebldg.admin,0,Real Estate,0,0,0,$10M - $25M,Small,Real Estate,Agents & Brokerage,,false,Real Estate,
true,Advanced Micro Peripherals,ampltd.com,,,,,match,exact domain,110696418,Advanced Micro Peripherals Ltd,110696418,110696418,110696418,Advanced Micro Peripherals,Harrier House Sedgeway Business Pk Common Road Witchford,Ely,,CB62HY,GB,United Kingdom,ampltd.com,advancedmicroperipherals,advancedmicroperipherals,0,Software & Technology,2675,0,27,$1M - $5M,Small,Software & Technology,Computer & Mobile Devices,SMB,true,Software & Technology,
true,Advanced Systems,asco.jp,,,,,match,exact name,27193920,Advanced Systems Group,27193920,27193920,27193920,Advanced Systems,6660 S Sheridan Rd,Tulsa,OK,74133,US,United States,asg-us.com,advancedsystemsgroup,advancedsystems,0,Software & Technology,14798,30,148,$5M - $10M,Small,Software & Technology,Software Applications,SMB,true,Software & Technology,
true,advantec.fi,advantec.fi,,,,,match,metaphone name,115548956,Advantec UK Ltd,115548956,115548956,115548956,Advantec,13 Edinburgh Court Kingston Park,Newcastle Upon Tyne,NET,NE3 2XQ,GB,United Kingdom,,advantec,advantec,3,Business Services,0,0,0,,,Business Services,Employment,,false,Business Services,
true,advantech,advantech.nl,,,,,match,exact domain,68196754,Advantech Europe BV,3877785,3877785,3877785,Advantech,Science Park Eindhoven 5708,Son En Breugel,,5692 ER,NL,Netherlands,advantech.nl,advantecheuropebv,advantech,0,Software & Technology,275,0,3,$250M - $500M,Mid-Market,Software & Technology,Computer & Mobile Devices,Mid-Market Business,true,Software & Technology,
true,Advantech-DLoG,advantech-dlog.com,,,,,match,metaphone name,4020278,Advantech Co Ltd,4020278,4020278,4020278,Advantech,Alley 20 Lane 26 1 Rueiguang Road Neihu District,Taipei,TPE,114,TW,Taiwan,advantech.com,advantech,advantech,5,Software & Technology,2150,0,22,$1B - $2.5B,Enterprise,Software & Technology,Computer & Mobile Devices,Enterprise Business,true,Software & Technology,
true,ADVANTEN,advanten.fr,,,,,match,metaphone name,22745614,Advant Inc,22745614,22745614,22745614,Advant,42285 Osgood Rd,Fremont,CA,94539,US,United States,advantinc.com,advant,advant,2,Software & Technology,25359,0,254,$5M - $10M,Small,Software & Technology,Software Applications,SMB,true,Software & Technology,
false,ADVA Optical Networking,advaoptical.de,,,,,no match,duplicate input,,,,,,,,,,,,,,,,,,0,0,0,,,,,,false,,
true,ADVA Optical Networking,advaoptical.com,,,,,match,exact domain,22755902,ADVA Optical Networking Inc,73949037,73949037,22755902,ADVA Optical Networking,1 International Blvd Ste 1120,Mahwah,NJ,07495,US,United States,advaoptical.com,advaopticalnetworking,advaopticalnetworking,0,Retail & Distribution,93599,0,936,$500M - $1B,Enterprise,Retail & Distribution,Specialty Stores,Mid-Market Business,true,Retail & Distribution,
true,__ADVATx,advalight.com,,,,,match,exact domain,87931609,Advalight Holding APS,87931609,87931609,87931609,Advalight Holding APS,Brydehusvej 30,Ballerup,,2750,DK,Denmark,advalight.com,advalightholdingaps,advalightholdingaps,0,Financial Services,144,0,1,,,Financial Services,Banking & Finance,SMB,true,Financial Services,
true,Advenica,advenica.com,,,,,match,exact domain,117710352,Advenica BV,68467398,68467397,117710352,Advenica,Parkstraat 83,'s-Gravenhage,,2514 JG,NL,Netherlands,advenica.com,advenicabv,advenica,0,Manufacturing,0,0,0,$1M - $5M,Small,Manufacturing,Electrical Systems & Equipment,,false,Manufacturing,
true,advent,advent.it,,,,,match,split domain,635534,Advent Software Inc,1041806,1041806,1041806,Advent Software,600 Townsend St,San Francisco,CA,94103,US,United States,advent.com,adventsoftware,adventsoftware,0,Retail & Distribution,292789,1671,2928,$1B - $2.5B,Enterprise,Retail & Distribution,Electronics,Enterprise Business,true,Retail & Distribution,
true,ADVEOTEC,adveotec.com,,,,,match,exact domain,118720656,Adveotec,118720656,118720656,118720656,Adveotec,Zac du Clos Aux Pois 6a 8 6 Rue de la Closerie,Lisses,IDF,91090,FR,France,adveotec.com,adveotec,adveotec,0,Business Services,0,0,0,$1M - $5M,Small,Business Services,General,,false,Business Services,
true,advICo,advico.de,,,,,match,exact domain,66630445,Advico Microelectronics GmbH,66630445,66630445,66630445,Advico Microelectronics,Muensterstr. 13 15,Recklinghausen,NW,45657,DE,Germany,advico.de,advicomicroelectronicsgmbh,advicomicroelectronics,0,Software & Technology,0,0,0,$1M - $5M,Small,Software & Technology,Software Applications,,false,Software & Technology,
true,Adwen,adwenoffshore.com,,,,,match,exact domain,122924372,Adwen Offshore SL,122924372,122924372,122924372,Adwen Offshore,Parque Tecnológico De Bizkaia Edificio 208,Zamudio,,48170,ES,Spain,adwenoffshore.com,adwenoffshore,adwenoffshore,0,Unclassified,0,0,0,$100M - $250M,Mid-Market,Unclassified,Unclassified,Mid-Market Business,true,Unclassified,
true,AdWin,adwin.de,,,,,match,exact domain,110858217,Jäger Computergesteuerte Meßtechnik GmbH,110858217,110858217,110858217,Jäger Computergesteuerte Meßtechnik,Rheinstr. 2 4,Lorsch,HE,64653,DE,Germany,adwin.de,jägercomputergesteuertemeßtechnikgmbh,jägercomputergesteuertemeßtechnik,0,Software & Technology,127,0,1,$10M - $25M,Small,Software & Technology,Software Applications,SMB,true,Software & Technology,
true,A-E-D,a-e-d.com,,,,,match,metaphone name,63459814,AD,63459814,63459814,63459814,AD,836 N Highland Ave,Los Angeles,CA,90038,US,United States,,ad,ad,3,Recreation,25886,0,259,$1M - $5M,Small,Recreation,Services,SMB,true,Recreation,
true,AED Engineering,aed-engineering.com,,,,,match,exact domain,80319448,Aed Engineering GmbH,80319448,80319448,80319448,Aed Engineering,Taunusstr. 51,Muenchen,BY,80807,DE,Germany,aed-engineering.com,aedengineeringgmbh,aedengineering,0,Business Services,2420,0,24,$1M - $5M,Small,Business Services,Management Consulting,SMB,true,Business Services,
true,Aedrac,aedrac.com,,,,,match,metaphone name,109357980,Edrc GmbH,109357980,109357980,109357980,Edrc,Nymphenburger Str. 4,Muenchen,BY,80335,DE,Germany,,edrcgmbh,edrc,2,Consumer Goods & Services,0,0,0,,,Consumer Goods & Services,Social Services,,false,Consumer Goods & Services,
true,AEDVICES Consulting,aedvices.com,,,,,match,soundex suggestion,117133837,Advice Consulting,117133837,117133837,117133837,Advice Consulting,15063 Bay Hill Dr,Moreno Valley,CA,92555-6335,US,United States,,adviceconsulting,adviceconsulting,4,Software & Technology,0,0,0,,,Software & Technology,Software Applications,,false,Software & Technology,
